Avg. price,Close,High,LTQ,LTT,Low,Lower circuit,Open,Upper circuit,Volume,change,exchange,holdings,ltp,symbol,timestamp,total_bids,total_offers
921.18,906.05,931.85,15,2020-04-27 10:37:55,912.05,815.45,914.20,996.65,"10,95,313",2.48 %,NSE,33,928.50,TITAN,2020-04-27 10:37:56.540507,"2,58,301","2,29,222"
921.18,906.05,931.85,165,2020-04-27 10:37:56,912.05,815.45,914.20,996.65,"10,95,563",2.48 %,NSE,33,928.50,TITAN,2020-04-27 10:37:57.541402,"2,58,766","2,30,088"
921.18,906.05,931.85,5,2020-04-27 10:37:57,912.05,815.45,914.20,996.65,"10,95,573",2.47 %,NSE,33,928.45,TITAN,2020-04-27 10:37:58.542218,"2,58,762","2,30,087"
921.18,906.05,931.85,5,2020-04-27 10:37:57,912.05,815.45,914.20,996.65,"10,95,573",2.47 %,NSE,33,928.45,TITAN,2020-04-27 10:37:59.544928,"2,58,762","2,30,087"
921.18,906.05,931.85,2,2020-04-27 10:37:58,912.05,815.45,914.20,996.65,"10,95,577",2.44 %,NSE,33,928.15,TITAN,2020-04-27 10:38:00.545200,"2,59,484","2,31,500"
921.18,906.05,931.85,2,2020-04-27 10:37:59,912.05,815.45,914.20,996.65,"10,95,604",2.44 %,NSE,33,928.15,TITAN,2020-04-27 10:38:01.546105,"2,59,650","2,31,962"
921.18,906.05,931.85,37,2020-04-27 10:37:59,912.05,815.45,914.20,996.65,"10,95,604",2.47 %,NSE,33,928.40,TITAN,2020-04-27 10:38:02.546933,"2,59,623","2,32,779"
921.18,906.05,931.85,4,2020-04-27 10:38:02,912.05,815.45,914.20,996.65,"10,95,669",2.46 %,NSE,33,928.35,TITAN,2020-04-27 10:38:03.547829,"2,59,573","2,32,707"
921.18,906.05,931.85,23,2020-04-27 10:38:03,912.05,815.45,914.20,996.65,"10,95,723",2.47 %,NSE,33,928.40,TITAN,2020-04-27 10:38:04.548707,"2,59,743","2,31,674"
921.18,906.05,931.85,5,2020-04-27 10:38:04,912.05,815.45,914.20,996.65,"10,96,030",2.40 %,NSE,33,927.80,TITAN,2020-04-27 10:38:05.549612,"2,58,401","2,33,483"
921.21,906.05,931.85,1,2020-04-27 10:38:05,912.05,815.45,914.20,996.65,"11,01,070",2.33 %,NSE,33,927.20,TITAN,2020-04-27 10:38:06.550413,"2,57,579","2,32,933"
921.21,906.05,931.85,18,2020-04-27 10:38:05,912.05,815.45,914.20,996.65,"11,01,071",2.42 %,NSE,33,927.95,TITAN,2020-04-27 10:38:07.551291,"2,58,041","2,34,959"
921.21,906.05,931.85,18,2020-04-27 10:38:05,912.05,815.45,914.20,996.65,"11,01,071",2.42 %,NSE,33,927.95,TITAN,2020-04-27 10:38:08.552191,"2,58,041","2,34,959"
921.21,906.05,931.85,11,2020-04-27 10:38:08,912.05,815.45,914.20,996.65,"11,01,608",2.42 %,NSE,33,927.95,TITAN,2020-04-27 10:38:09.553086,"2,57,579","2,35,674"
921.21,906.05,931.85,2,2020-04-27 10:38:09,912.05,815.45,914.20,996.65,"11,01,618",2.41 %,NSE,33,927.90,TITAN,2020-04-27 10:38:10.555330,"2,58,207","2,35,912"
921.21,906.05,931.85,2,2020-04-27 10:38:09,912.05,815.45,914.20,996.65,"11,01,618",2.41 %,NSE,33,927.90,TITAN,2020-04-27 10:38:11.555597,"2,58,207","2,35,912"
921.21,906.05,931.85,10,2020-04-27 10:38:09,912.05,815.45,914.20,996.65,"11,01,618",2.42 %,NSE,33,927.95,TITAN,2020-04-27 10:38:12.556488,"2,58,257","2,35,904"
921.22,906.05,931.85,38,2020-04-27 10:38:11,912.05,815.45,914.20,996.65,"11,01,808",2.35 %,NSE,33,927.30,TITAN,2020-04-27 10:38:13.557381,"2,57,088","2,36,259"
921.22,906.05,931.85,38,2020-04-27 10:38:13,912.05,815.45,914.20,996.65,"11,01,858",2.35 %,NSE,33,927.30,TITAN,2020-04-27 10:38:14.558208,"2,55,965","2,36,691"
921.22,906.05,931.85,50,2020-04-27 10:38:14,912.05,815.45,914.20,996.65,"11,01,961",2.35 %,NSE,33,927.30,TITAN,2020-04-27 10:38:15.559098,"2,56,775","2,37,233"
921.22,906.05,931.85,5,2020-04-27 10:38:15,912.05,815.45,914.20,996.65,"11,01,966",2.40 %,NSE,33,927.75,TITAN,2020-04-27 10:38:16.559547,"2,56,842","2,37,283"
921.23,906.05,931.85,20,2020-04-27 10:38:16,912.05,815.45,914.20,996.65,"11,04,672",2.44 %,NSE,33,928.20,TITAN,2020-04-27 10:38:17.560349,"2,56,207","2,36,013"
921.23,906.05,931.85,1,2020-04-27 10:38:16,912.05,815.45,914.20,996.65,"11,04,672",2.44 %,NSE,33,928.20,TITAN,2020-04-27 10:38:18.561260,"2,56,207","2,36,013"
921.23,906.05,931.85,2,2020-04-27 10:38:17,912.05,815.45,914.20,996.65,"11,04,788",2.41 %,NSE,33,927.85,TITAN,2020-04-27 10:38:19.562129,"2,56,283","2,35,620"
921.23,906.05,931.85,2,2020-04-27 10:38:19,912.05,815.45,914.20,996.65,"11,04,811",2.43 %,NSE,33,928.10,TITAN,2020-04-27 10:38:20.563028,"2,56,039","2,36,682"
921.23,906.05,931.85,2,2020-04-27 10:38:20,912.05,815.45,914.20,996.65,"11,04,921",2.35 %,NSE,33,927.35,TITAN,2020-04-27 10:38:21.563898,"2,56,512","2,36,894"
921.24,906.05,931.85,1,2020-04-27 10:38:21,912.05,815.45,914.20,996.65,"11,05,129",2.44 %,NSE,33,928.20,TITAN,2020-04-27 10:38:22.564201,"2,57,880","2,36,800"
921.24,906.05,931.85,7,2020-04-27 10:38:21,912.05,815.45,914.20,996.65,"11,05,129",2.44 %,NSE,33,928.20,TITAN,2020-04-27 10:38:23.565027,"2,57,880","2,36,800"
921.24,906.05,931.85,7,2020-04-27 10:38:21,912.05,815.45,914.20,996.65,"11,05,129",2.44 %,NSE,33,928.20,TITAN,2020-04-27 10:38:24.565942,"2,57,880","2,36,800"
921.24,906.05,931.85,7,2020-04-27 10:38:23,912.05,815.45,914.20,996.65,"11,05,677",2.44 %,NSE,33,928.20,TITAN,2020-04-27 10:38:25.566842,"2,58,610","2,37,538"
921.24,906.05,931.85,15,2020-04-27 10:38:25,912.05,815.45,914.20,996.65,"11,05,692",2.44 %,NSE,33,928.15,TITAN,2020-04-27 10:38:26.567655,"2,58,482","2,37,704"
921.24,906.05,931.85,50,2020-04-27 10:38:26,912.05,815.45,914.20,996.65,"11,05,702",2.43 %,NSE,33,928.05,TITAN,2020-04-27 10:38:27.568541,"2,58,582","2,37,684"
921.24,906.05,931.85,18,2020-04-27 10:38:27,912.05,815.45,914.20,996.65,"11,06,084",2.36 %,NSE,33,927.45,TITAN,2020-04-27 10:38:28.569468,"2,59,332","2,37,861"
921.24,906.05,931.85,6,2020-04-27 10:38:28,912.05,815.45,914.20,996.65,"11,06,516",2.43 %,NSE,33,928.05,TITAN,2020-04-27 10:38:29.570367,"2,59,436","2,37,552"
921.24,906.05,931.85,30,2020-04-27 10:38:29,912.05,815.45,914.20,996.65,"11,06,566",2.43 %,NSE,33,928.10,TITAN,2020-04-27 10:38:30.571211,"2,59,304","2,37,663"
921.25,906.05,931.85,33,2020-04-27 10:38:31,912.05,815.45,914.20,996.65,"11,06,986",2.33 %,NSE,33,927.20,TITAN,2020-04-27 10:38:31.572106,"2,58,584","2,38,273"
921.25,906.05,931.85,50,2020-04-27 10:38:31,912.05,815.45,914.20,996.65,"11,06,986",2.40 %,NSE,33,927.80,TITAN,2020-04-27 10:38:32.589644,"2,58,584","2,38,273"
921.25,906.05,931.85,22,2020-04-27 10:38:31,912.05,815.45,914.20,996.65,"11,06,986",2.36 %,NSE,33,927.40,TITAN,2020-04-27 10:38:33.589929,"2,58,584","2,38,273"
921.25,906.05,931.85,15,2020-04-27 10:38:33,912.05,815.45,914.20,996.65,"11,07,176",2.35 %,NSE,33,927.30,TITAN,2020-04-27 10:38:34.590814,"2,59,089","2,38,275"
921.25,906.05,931.85,33,2020-04-27 10:38:34,912.05,815.45,914.20,996.65,"11,07,238",2.41 %,NSE,33,927.90,TITAN,2020-04-27 10:38:35.591717,"2,58,984","2,38,536"
921.25,906.05,931.85,14,2020-04-27 10:38:34,912.05,815.45,914.20,996.65,"11,07,238",2.42 %,NSE,33,928.00,TITAN,2020-04-27 10:38:36.592620,"2,58,234","2,38,518"
921.25,906.05,931.85,115,2020-04-27 10:38:35,912.05,815.45,914.20,996.65,"11,07,372",2.44 %,NSE,33,928.15,TITAN,2020-04-27 10:38:37.593522,"2,58,981","2,38,256"
921.25,906.05,931.85,17,2020-04-27 10:38:38,912.05,815.45,914.20,996.65,"11,08,126",2.44 %,NSE,33,928.20,TITAN,2020-04-27 10:38:38.594323,"2,59,413","2,38,010"
921.25,906.05,931.85,30,2020-04-27 10:38:38,912.05,815.45,914.20,996.65,"11,08,126",2.44 %,NSE,33,928.15,TITAN,2020-04-27 10:38:39.595227,"2,59,413","2,38,010"
921.25,906.05,931.85,9,2020-04-27 10:38:38,912.05,815.45,914.20,996.65,"11,08,160",2.44 %,NSE,33,928.15,TITAN,2020-04-27 10:38:40.596096,"2,57,621","2,38,394"
921.25,906.05,931.85,101,2020-04-27 10:38:40,912.05,815.45,914.20,996.65,"11,08,280",2.43 %,NSE,33,928.10,TITAN,2020-04-27 10:38:41.597008,"2,57,940","2,38,634"
921.25,906.05,931.85,20,2020-04-27 10:38:40,912.05,815.45,914.20,996.65,"11,08,330",2.44 %,NSE,33,928.15,TITAN,2020-04-27 10:38:42.597895,"2,58,020","2,38,510"
921.25,906.05,931.85,14,2020-04-27 10:38:42,912.05,815.45,914.20,996.65,"11,08,353",2.43 %,NSE,33,928.10,TITAN,2020-04-27 10:38:43.599229,"2,58,369","2,38,817"
921.26,906.05,931.85,5,2020-04-27 10:38:43,912.05,815.45,914.20,996.65,"11,08,529",2.38 %,NSE,33,927.65,TITAN,2020-04-27 10:38:44.599491,"2,58,597","2,40,168"
921.26,906.05,931.85,90,2020-04-27 10:38:44,912.05,815.45,914.20,996.65,"11,08,661",2.44 %,NSE,33,928.15,TITAN,2020-04-27 10:38:45.600391,"2,58,173","2,40,266"
921.26,906.05,931.85,4,2020-04-27 10:38:46,912.05,815.45,914.20,996.65,"11,08,831",2.38 %,NSE,33,927.65,TITAN,2020-04-27 10:38:46.601306,"2,59,263","2,40,141"
921.26,906.05,931.85,4,2020-04-27 10:38:46,912.05,815.45,914.20,996.65,"11,08,831",2.38 %,NSE,33,927.65,TITAN,2020-04-27 10:38:47.602208,"2,59,263","2,40,141"
921.26,906.05,931.85,10,2020-04-27 10:38:46,912.05,815.45,914.20,996.65,"11,08,841",2.44 %,NSE,33,928.15,TITAN,2020-04-27 10:38:48.603092,"2,58,836","2,41,901"
921.26,906.05,931.85,25,2020-04-27 10:38:48,912.05,815.45,914.20,996.65,"11,09,128",2.44 %,NSE,33,928.15,TITAN,2020-04-27 10:38:49.603500,"2,59,525","2,42,220"
921.26,906.05,931.85,1,2020-04-27 10:38:49,912.05,815.45,914.20,996.65,"11,09,129",2.44 %,NSE,33,928.15,TITAN,2020-04-27 10:38:50.604335,"2,59,827","2,42,439"
921.26,906.05,931.85,2,2020-04-27 10:38:49,912.05,815.45,914.20,996.65,"11,09,129",2.43 %,NSE,33,928.10,TITAN,2020-04-27 10:38:51.605225,"2,59,827","2,42,439"
921.26,906.05,931.85,10,2020-04-27 10:38:49,912.05,815.45,914.20,996.65,"11,09,129",2.42 %,NSE,33,928.00,TITAN,2020-04-27 10:38:52.606114,"2,59,827","2,42,439"
921.26,906.05,931.85,5,2020-04-27 10:38:52,912.05,815.45,914.20,996.65,"11,09,186",2.43 %,NSE,33,928.05,TITAN,2020-04-27 10:38:53.606950,"2,59,684","2,42,493"
921.26,906.05,931.85,1,2020-04-27 10:38:52,912.05,815.45,914.20,996.65,"11,09,186",2.44 %,NSE,33,928.15,TITAN,2020-04-27 10:38:54.608581,"2,59,684","2,42,493"
921.26,906.05,931.85,1,2020-04-27 10:38:54,912.05,815.45,914.20,996.65,"11,09,201",2.44 %,NSE,33,928.15,TITAN,2020-04-27 10:38:55.608788,"2,59,743","2,42,427"
921.26,906.05,931.85,7,2020-04-27 10:38:55,912.05,815.45,914.20,996.65,"11,09,247",2.42 %,NSE,33,928.00,TITAN,2020-04-27 10:38:56.609665,"2,60,515","2,42,294"
921.27,906.05,931.85,66,2020-04-27 10:38:56,912.05,815.45,914.20,996.65,"11,10,907",2.48 %,NSE,33,928.50,TITAN,2020-04-27 10:38:57.610565,"2,61,271","2,39,531"
921.27,906.05,931.85,4,2020-04-27 10:38:57,912.05,815.45,914.20,996.65,"11,10,908",2.47 %,NSE,33,928.45,TITAN,2020-04-27 10:38:58.611478,"2,61,152","2,39,565"
921.27,906.05,931.85,9,2020-04-27 10:38:58,912.05,815.45,914.20,996.65,"11,10,925",2.48 %,NSE,33,928.50,TITAN,2020-04-27 10:38:59.612338,"2,61,307","2,39,675"
921.27,906.05,931.85,40,2020-04-27 10:38:59,912.05,815.45,914.20,996.65,"11,10,965",2.47 %,NSE,33,928.45,TITAN,2020-04-27 10:39:00.613240,"2,60,451","2,39,975"
921.28,906.05,931.85,100,2020-04-27 10:39:00,912.05,815.45,914.20,996.65,"11,11,670",2.44 %,NSE,33,928.15,TITAN,2020-04-27 10:39:01.614111,"2,60,010","2,40,875"
921.28,906.05,931.85,1,2020-04-27 10:39:02,912.05,815.45,914.20,996.65,"11,11,671",2.47 %,NSE,33,928.45,TITAN,2020-04-27 10:39:02.614965,"2,60,486","2,40,780"
921.28,906.05,931.85,55,2020-04-27 10:39:02,912.05,815.45,914.20,996.65,"11,11,671",2.42 %,NSE,33,928.00,TITAN,2020-04-27 10:39:03.615765,"2,60,486","2,40,780"
921.28,906.05,931.85,2,2020-04-27 10:39:03,912.05,815.45,914.20,996.65,"11,11,761",2.42 %,NSE,33,928.00,TITAN,2020-04-27 10:39:04.616667,"2,59,717","2,41,491"
921.28,906.05,931.85,31,2020-04-27 10:39:04,912.05,815.45,914.20,996.65,"11,11,771",2.38 %,NSE,33,927.65,TITAN,2020-04-27 10:39:05.624289,"2,59,765","2,41,541"
921.28,906.05,931.85,8,2020-04-27 10:39:04,912.05,815.45,914.20,996.65,"11,11,803",2.42 %,NSE,33,928.00,TITAN,2020-04-27 10:39:06.624537,"2,60,425","2,41,587"
921.28,906.05,931.85,8,2020-04-27 10:39:05,912.05,815.45,914.20,996.65,"11,11,896",2.42 %,NSE,33,928.00,TITAN,2020-04-27 10:39:07.625429,"2,60,765","2,41,434"
921.28,906.05,931.85,1,2020-04-27 10:39:07,912.05,815.45,914.20,996.65,"11,12,177",2.40 %,NSE,33,927.75,TITAN,2020-04-27 10:39:08.626326,"2,60,266","2,41,584"
921.28,906.05,931.85,5,2020-04-27 10:39:07,912.05,815.45,914.20,996.65,"11,12,177",2.43 %,NSE,33,928.10,TITAN,2020-04-27 10:39:09.627241,"2,60,266","2,41,584"
921.28,906.05,931.85,17,2020-04-27 10:39:09,912.05,815.45,914.20,996.65,"11,12,484",2.39 %,NSE,33,927.70,TITAN,2020-04-27 10:39:10.628146,"2,59,215","2,42,198"
921.28,906.05,931.85,10,2020-04-27 10:39:10,912.05,815.45,914.20,996.65,"11,12,494",2.42 %,NSE,33,928.00,TITAN,2020-04-27 10:39:11.629068,"2,60,416","2,42,557"
921.28,906.05,931.85,30,2020-04-27 10:39:10,912.05,815.45,914.20,996.65,"11,12,494",2.43 %,NSE,33,928.10,TITAN,2020-04-27 10:39:12.629964,"2,60,416","2,42,557"
921.28,906.05,931.85,55,2020-04-27 10:39:12,912.05,815.45,914.20,996.65,"11,12,602",2.38 %,NSE,33,927.60,TITAN,2020-04-27 10:39:13.630857,"2,60,473","2,42,585"
921.28,906.05,931.85,5,2020-04-27 10:39:12,912.05,815.45,914.20,996.65,"11,12,602",2.40 %,NSE,33,927.80,TITAN,2020-04-27 10:39:14.631760,"2,60,432","2,42,729"
921.28,906.05,931.85,8,2020-04-27 10:39:14,912.05,815.45,914.20,996.65,"11,12,616",2.43 %,NSE,33,928.05,TITAN,2020-04-27 10:39:15.632586,"2,60,753","2,42,344"
921.28,906.05,931.85,100,2020-04-27 10:39:15,912.05,815.45,914.20,996.65,"11,12,716",2.39 %,NSE,33,927.70,TITAN,2020-04-27 10:39:16.635301,"2,60,590","2,42,226"
921.28,906.05,931.85,3,2020-04-27 10:39:16,912.05,815.45,914.20,996.65,"11,12,719",2.39 %,NSE,33,927.70,TITAN,2020-04-27 10:39:17.635504,"2,60,777","2,42,811"
921.28,906.05,931.85,3,2020-04-27 10:39:16,912.05,815.45,914.20,996.65,"11,12,719",2.39 %,NSE,33,927.70,TITAN,2020-04-27 10:39:18.636359,"2,60,777","2,42,811"
921.28,906.05,931.85,2,2020-04-27 10:39:16,912.05,815.45,914.20,996.65,"11,12,719",2.42 %,NSE,33,928.00,TITAN,2020-04-27 10:39:19.637202,"2,60,816","2,42,816"
921.28,906.05,931.85,20,2020-04-27 10:39:18,912.05,815.45,914.20,996.65,"11,12,721",2.42 %,NSE,33,927.95,TITAN,2020-04-27 10:39:20.637502,"2,60,051","2,43,063"
921.28,906.05,931.85,1,2020-04-27 10:39:20,912.05,815.45,914.20,996.65,"11,12,766",2.39 %,NSE,33,927.70,TITAN,2020-04-27 10:39:21.638332,"2,60,737","2,43,032"
921.28,906.05,931.85,84,2020-04-27 10:39:21,912.05,815.45,914.20,996.65,"11,13,166",2.35 %,NSE,33,927.30,TITAN,2020-04-27 10:39:22.639167,"2,60,263","2,43,619"
921.28,906.05,931.85,2,2020-04-27 10:39:22,912.05,815.45,914.20,996.65,"11,13,168",2.40 %,NSE,33,927.75,TITAN,2020-04-27 10:39:23.639431,"2,61,163","2,43,684"
921.28,906.05,931.85,12,2020-04-27 10:39:22,912.05,815.45,914.20,996.65,"11,13,168",2.39 %,NSE,33,927.70,TITAN,2020-04-27 10:39:24.640273,"2,61,163","2,43,684"
921.28,906.05,931.85,10,2020-04-27 10:39:23,912.05,815.45,914.20,996.65,"11,13,303",2.35 %,NSE,33,927.30,TITAN,2020-04-27 10:39:25.641095,"2,59,233","2,43,798"
921.29,906.05,931.85,30,2020-04-27 10:39:25,912.05,815.45,914.20,996.65,"11,13,344",2.38 %,NSE,33,927.60,TITAN,2020-04-27 10:39:26.641956,"2,60,251","2,43,884"
921.29,906.05,931.85,1,2020-04-27 10:39:26,912.05,815.45,914.20,996.65,"11,13,357",2.38 %,NSE,33,927.60,TITAN,2020-04-27 10:39:27.645723,"2,60,525","2,43,749"
921.29,906.05,931.85,29,2020-04-27 10:39:27,912.05,815.45,914.20,996.65,"11,13,639",2.42 %,NSE,33,927.95,TITAN,2020-04-27 10:39:28.645908,"2,60,734","2,43,630"
921.29,906.05,931.85,138,2020-04-27 10:39:28,912.05,815.45,914.20,996.65,"11,13,935",2.33 %,NSE,33,927.20,TITAN,2020-04-27 10:39:29.646769,"2,59,428","2,44,244"
921.29,906.05,931.85,138,2020-04-27 10:39:28,912.05,815.45,914.20,996.65,"11,13,935",2.33 %,NSE,33,927.20,TITAN,2020-04-27 10:39:30.647633,"2,59,428","2,44,244"
921.29,906.05,931.85,6,2020-04-27 10:39:28,912.05,815.45,914.20,996.65,"11,13,935",2.37 %,NSE,33,927.50,TITAN,2020-04-27 10:39:31.648444,"2,60,353","2,43,203"
921.29,906.05,931.85,10,2020-04-27 10:39:32,912.05,815.45,914.20,996.65,"11,14,162",2.37 %,NSE,33,927.50,TITAN,2020-04-27 10:39:32.649292,"2,60,160","2,43,774"
921.29,906.05,931.85,31,2020-04-27 10:39:32,912.05,815.45,914.20,996.65,"11,14,162",2.37 %,NSE,33,927.50,TITAN,2020-04-27 10:39:33.650142,"2,60,160","2,43,774"
921.29,906.05,931.85,10,2020-04-27 10:39:32,912.05,815.45,914.20,996.65,"11,14,205",2.38 %,NSE,33,927.60,TITAN,2020-04-27 10:39:34.651004,"2,60,203","2,44,250"
921.29,906.05,931.85,25,2020-04-27 10:39:34,912.05,815.45,914.20,996.65,"11,14,315",2.36 %,NSE,33,927.40,TITAN,2020-04-27 10:39:35.651917,"2,60,736","2,43,480"
921.29,906.05,931.85,2,2020-04-27 10:39:35,912.05,815.45,914.20,996.65,"11,14,537",2.42 %,NSE,33,927.95,TITAN,2020-04-27 10:39:36.652820,"2,61,666","2,43,494"
921.29,906.05,931.85,2,2020-04-27 10:39:35,912.05,815.45,914.20,996.65,"11,14,537",2.42 %,NSE,33,927.95,TITAN,2020-04-27 10:39:37.653247,"2,61,568","2,43,494"
921.29,906.05,931.85,2,2020-04-27 10:39:38,912.05,815.45,914.20,996.65,"11,14,721",2.37 %,NSE,33,927.55,TITAN,2020-04-27 10:39:38.656618,"2,61,371","2,43,932"
921.29,906.05,931.85,1,2020-04-27 10:39:38,912.05,815.45,914.20,996.65,"11,14,721",2.40 %,NSE,33,927.75,TITAN,2020-04-27 10:39:39.656750,"2,61,371","2,43,932"
921.29,906.05,931.85,1,2020-04-27 10:39:39,912.05,815.45,914.20,996.65,"11,14,723",2.36 %,NSE,33,927.45,TITAN,2020-04-27 10:39:40.657652,"2,62,103","2,44,308"
921.29,906.05,931.85,50,2020-04-27 10:39:40,912.05,815.45,914.20,996.65,"11,15,016",2.37 %,NSE,33,927.50,TITAN,2020-04-27 10:39:41.658582,"2,61,396","2,44,415"
921.29,906.05,931.85,50,2020-04-27 10:39:40,912.05,815.45,914.20,996.65,"11,15,066",2.37 %,NSE,33,927.50,TITAN,2020-04-27 10:39:42.659491,"2,62,382","2,44,958"
921.29,906.05,931.85,50,2020-04-27 10:39:40,912.05,815.45,914.20,996.65,"11,15,066",2.37 %,NSE,33,927.50,TITAN,2020-04-27 10:39:43.660406,"2,62,482","2,44,959"
921.29,906.05,931.85,3,2020-04-27 10:39:40,912.05,815.45,914.20,996.65,"11,15,066",2.37 %,NSE,33,927.50,TITAN,2020-04-27 10:39:44.661267,"2,62,482","2,44,959"
921.30,906.05,931.85,10,2020-04-27 10:39:43,912.05,815.45,914.20,996.65,"11,15,094",2.37 %,NSE,33,927.50,TITAN,2020-04-27 10:39:45.662156,"2,62,182","2,45,282"
921.30,906.05,931.85,37,2020-04-27 10:39:45,912.05,815.45,914.20,996.65,"11,15,273",2.37 %,NSE,33,927.50,TITAN,2020-04-27 10:39:46.663060,"2,58,915","2,45,530"
921.30,906.05,931.85,5,2020-04-27 10:39:46,912.05,815.45,914.20,996.65,"11,15,484",2.35 %,NSE,33,927.35,TITAN,2020-04-27 10:39:47.663971,"2,59,993","2,44,932"
921.30,906.05,931.85,5,2020-04-27 10:39:46,912.05,815.45,914.20,996.65,"11,15,484",2.35 %,NSE,33,927.35,TITAN,2020-04-27 10:39:48.664870,"2,59,993","2,44,932"
921.30,906.05,931.85,84,2020-04-27 10:39:46,912.05,815.45,914.20,996.65,"11,15,484",2.35 %,NSE,33,927.35,TITAN,2020-04-27 10:39:49.668702,"2,60,236","2,44,900"
921.30,906.05,931.85,84,2020-04-27 10:39:48,912.05,815.45,914.20,996.65,"11,15,704",2.35 %,NSE,33,927.35,TITAN,2020-04-27 10:39:50.668900,"2,60,221","2,44,580"
921.30,906.05,931.85,58,2020-04-27 10:39:50,912.05,815.45,914.20,996.65,"11,15,709",2.42 %,NSE,33,927.95,TITAN,2020-04-27 10:39:51.669693,"2,61,585","2,44,426"
921.30,906.05,931.85,58,2020-04-27 10:39:50,912.05,815.45,914.20,996.65,"11,15,809",2.42 %,NSE,33,927.95,TITAN,2020-04-27 10:39:52.670596,"2,61,399","2,44,544"
921.30,906.05,931.85,5,2020-04-27 10:39:50,912.05,815.45,914.20,996.65,"11,15,809",2.40 %,NSE,33,927.75,TITAN,2020-04-27 10:39:53.671446,"2,62,200","2,44,567"
921.30,906.05,931.85,6,2020-04-27 10:39:53,912.05,815.45,914.20,996.65,"11,15,842",2.42 %,NSE,33,927.95,TITAN,2020-04-27 10:39:54.672348,"2,62,148","2,45,095"
921.30,906.05,931.85,5,2020-04-27 10:39:54,912.05,815.45,914.20,996.65,"11,15,923",2.40 %,NSE,33,927.75,TITAN,2020-04-27 10:39:55.673229,"2,63,412","2,43,465"
921.30,906.05,931.85,4,2020-04-27 10:39:55,912.05,815.45,914.20,996.65,"11,16,023",2.42 %,NSE,33,927.95,TITAN,2020-04-27 10:39:56.674113,"2,64,399","2,43,750"
921.30,906.05,931.85,20,2020-04-27 10:39:55,912.05,815.45,914.20,996.65,"11,16,023",2.42 %,NSE,33,927.95,TITAN,2020-04-27 10:39:57.675026,"2,64,399","2,43,750"
921.30,906.05,931.85,1,2020-04-27 10:39:56,912.05,815.45,914.20,996.65,"11,16,043",2.36 %,NSE,33,927.40,TITAN,2020-04-27 10:39:58.675923,"2,63,118","2,44,492"
921.30,906.05,931.85,10,2020-04-27 10:39:58,912.05,815.45,914.20,996.65,"11,16,275",2.37 %,NSE,33,927.50,TITAN,2020-04-27 10:39:59.676797,"2,63,275","2,45,576"
921.30,906.05,931.85,6,2020-04-27 10:39:58,912.05,815.45,914.20,996.65,"11,16,275",2.35 %,NSE,33,927.30,TITAN,2020-04-27 10:40:00.683455,"2,63,275","2,45,576"
921.30,906.05,931.85,220,2020-04-27 10:40:00,912.05,815.45,914.20,996.65,"11,16,401",2.37 %,NSE,33,927.50,TITAN,2020-04-27 10:40:01.683637,"2,63,325","2,45,491"
921.30,906.05,931.85,220,2020-04-27 10:40:00,912.05,815.45,914.20,996.65,"11,16,621",2.37 %,NSE,33,927.50,TITAN,2020-04-27 10:40:02.684551,"2,63,415","2,44,804"
921.30,906.05,931.85,15,2020-04-27 10:40:02,912.05,815.45,914.20,996.65,"11,16,742",2.41 %,NSE,33,927.90,TITAN,2020-04-27 10:40:03.685469,"2,62,848","2,45,877"
921.30,906.05,931.85,15,2020-04-27 10:40:02,912.05,815.45,914.20,996.65,"11,16,762",2.41 %,NSE,33,927.90,TITAN,2020-04-27 10:40:04.686290,"2,62,835","2,45,779"
921.31,906.05,931.85,1,2020-04-27 10:40:04,912.05,815.45,914.20,996.65,"11,16,893",2.38 %,NSE,33,927.60,TITAN,2020-04-27 10:40:05.687133,"2,64,568","2,45,676"
921.31,906.05,931.85,10,2020-04-27 10:40:05,912.05,815.45,914.20,996.65,"11,16,903",2.41 %,NSE,33,927.90,TITAN,2020-04-27 10:40:06.688046,"2,64,730","2,45,666"
921.31,906.05,931.85,10,2020-04-27 10:40:05,912.05,815.45,914.20,996.65,"11,16,903",2.41 %,NSE,33,927.90,TITAN,2020-04-27 10:40:07.688976,"2,64,702","2,45,667"
921.31,906.05,931.85,5,2020-04-27 10:40:07,912.05,815.45,914.20,996.65,"11,17,058",2.37 %,NSE,33,927.50,TITAN,2020-04-27 10:40:08.689877,"2,64,574","2,45,701"
921.31,906.05,931.85,13,2020-04-27 10:40:07,912.05,815.45,914.20,996.65,"11,17,058",2.37 %,NSE,33,927.50,TITAN,2020-04-27 10:40:09.690672,"2,64,574","2,45,701"
921.31,906.05,931.85,20,2020-04-27 10:40:09,912.05,815.45,914.20,996.65,"11,17,262",2.41 %,NSE,33,927.90,TITAN,2020-04-27 10:40:10.691533,"2,63,015","2,45,541"
921.31,906.05,931.85,20,2020-04-27 10:40:10,912.05,815.45,914.20,996.65,"11,17,542",2.40 %,NSE,33,927.80,TITAN,2020-04-27 10:40:11.693766,"2,63,342","2,45,405"
921.31,906.05,931.85,50,2020-04-27 10:40:11,912.05,815.45,914.20,996.65,"11,17,893",2.41 %,NSE,33,927.90,TITAN,2020-04-27 10:40:12.693926,"2,63,418","2,45,404"
